id_produto|ds_produto|id_subcategoria
3794036|Produto - 0003794036|1582
3805638|Produto - 0003805638|1162
3821526|Produto - 0003821526|3129
3827170|Produto - 0003827170|3531
3830615|Produto - 0003830615|1850
3840412|Produto - 0003840412|2877
3850965|Produto - 0003850965|1106
3851279|Produto - 0003851279|3531
3854805|Produto - 0003854805|1582
3855920|Produto - 0003855920|1633
3856987|Produto - 0003856987|2842
3878778|Produto - 0003878778|3174
3882735|Produto - 0003882735|1049
3889866|Produto - 0003889866|1162
3905672|Produto - 0003905672|169
3912328|Produto - 0003912328|1582
3912454|Produto - 0003912454|1664
3916429|Produto - 0003916429|3129
3935021|Produto - 0003935021|1085
3935936|Produto - 0003935936|2876
3941365|Produto - 0003941365|1582
3953305|Produto - 0003953305|3112
3965639|Produto - 0003965639|1584
3965716|Produto - 0003965716|1106
3975251|Produto - 0003975251|1582
3988712|Produto - 0003988712|1582
4007819|Produto - 0004007819|3531
4012072|Produto - 0004012072|1162
4040999|Produto - 0004040999|2450
4047963|Produto - 0004047963|1657
4050510|Produto - 0004050510|1582
4070232|Produto - 0004070232|1633
4080934|Produto - 0004080934|1162
4091979|Produto - 0004091979|1162
4095964|Produto - 0004095964|885
4096688|Produto - 0004096688|1106
4107773|Produto - 0004107773|1315
4112042|Produto - 0004112042|1319
4118175|Produto - 0004118175|562
4126456|Produto - 0004126456|3531
4128723|Produto - 0004128723|3531
4140111|Produto - 0004140111|3171
4140143|Produto - 0004140143|2217
4142385|Produto - 0004142385|1582
4170453|Produto - 0004170453|2892
4174847|Produto - 0004174847|1633
4187228|Produto - 0004187228|1582
4214881|Produto - 0004214881|1657
4225114|Produto - 0004225114|1582
4252135|Produto - 0004252135|1881
4267386|Produto - 0004267386|1210
4276500|Produto - 0004276500|1582
4277213|Produto - 0004277213|1476
4298445|Produto - 0004298445|1106
4316487|Produto - 0004316487|3531
4321979|Produto - 0004321979|1476
4331074|Produto - 0004331074|1162
4348499|Produto - 0004348499|1315
4353515|Produto - 0004353515|1315
4353859|Produto - 0004353859|1106
4382542|Produto - 0004382542|1582
4394014|Produto - 0004394014|681
4396683|Produto - 0004396683|3531
4396757|Produto - 0004396757|3531
4408606|Produto - 0004408606|3531
4412787|Produto - 0004412787|3531
4414212|Produto - 0004414212|1210
4417249|Produto - 0004417249|1162
4418170|Produto - 0004418170|1106
4419770|Produto - 0004419770|562
4469734|Produto - 0004469734|3531
4471950|Produto - 0004471950|1881
4489730|Produto - 0004489730|1182
4490216|Produto - 0004490216|1582
4497373|Produto - 0004497373|880
4497633|Produto - 0004497633|3472
4508879|Produto - 0004508879|1664
4510878|Produto - 0004510878|1582
4511077|Produto - 0004511077|1582
4514621|Produto - 0004514621|630
4526342|Produto - 0004526342|1582
4532893|Produto - 0004532893|1582
4547767|Produto - 0004547767|3531
4563220|Produto - 0004563220|1162
4571656|Produto - 0004571656|1106
4603171|Produto - 0004603171|1315
4618787|Produto - 0004618787|3531
4618966|Produto - 0004618966|3217
4646770|Produto - 0004646770|145
4654527|Produto - 0004654527|1582
4658048|Produto - 0004658048|1507
4664077|Produto - 0004664077|1664
4666151|Produto - 0004666151|736
4676959|Produto - 0004676959|1664
4690627|Produto - 0004690627|1210
4697203|Produto - 0004697203|1106
4701849|Produto - 0004701849|1106
4706215|Produto - 0004706215|1106
4749604|Produto - 0004749604|1319
4755071|Produto - 0004755071|1212
4794782|Produto - 0004794782|1582
4810782|Produto - 0004810782|3214
4830712|Produto - 0004830712|1246
4843472|Produto - 0004843472|1162
4856261|Produto - 0004856261|1106
4856591|Produto - 0004856591|3531
4860709|Produto - 0004860709|2887
4884363|Produto - 0004884363|3214
4892433|Produto - 0004892433|1106
4915847|Produto - 0004915847|1582
4926849|Produto - 0004926849|912
4927234|Produto - 0004927234|1582
4928147|Produto - 0004928147|1315
4931541|Produto - 0004931541|1584
4934771|Produto - 0004934771|1657
4940438|Produto - 0004940438|1633
4942123|Produto - 0004942123|1162
4973611|Produto - 0004973611|1664
4987756|Produto - 0004987756|3531
5014399|Produto - 0005014399|1582
5017132|Produto - 0005017132|1582
5044459|Produto - 0005044459|2892
5052379|Produto - 0005052379|1582
5053030|Produto - 0005053030|1476
10840|Produto - 0000010840|311
21769|Produto - 0000021769|505
25316|Produto - 0000025316|505
26219|Produto - 0000026219|3441
27803|Produto - 0000027803|1428
39259|Produto - 0000039259|3214
47263|Produto - 0000047263|2917
51156|Produto - 0000051156|3172
57566|Produto - 0000057566|736
83391|Produto - 0000083391|145
122221|Produto - 0000122221|3214
130926|Produto - 0000130926|1260
168177|Produto - 0000168177|3214
284742|Produto - 0000284742|3112
287612|Produto - 0000287612|3206
300192|Produto - 0000300192|1982
333480|Produto - 0000333480|3206
334438|Produto - 0000334438|3126
346954|Produto - 0000346954|1023
380686|Produto - 0000380686|2286
382385|Produto - 0000382385|3112
383933|Produto - 0000383933|3112
385683|Produto - 0000385683|3112
385741|Produto - 0000385741|3112
386125|Produto - 0000386125|3112
390150|Produto - 0000390150|311
393060|Produto - 0000393060|3206
415000|Produto - 0000415000|317
426348|Produto - 0000426348|3112
447742|Produto - 0000447742|1162
459756|Produto - 0000459756|2889
470488|Produto - 0000470488|1584
480551|Produto - 0000480551|1582
488156|Produto - 0000488156|505
489401|Produto - 0000489401|1657
514808|Produto - 0000514808|753
516750|Produto - 0000516750|3271
516774|Produto - 0000516774|1582
520382|Produto - 0000520382|1582
546569|Produto - 0000546569|2450
550962|Produto - 0000550962|1182
578768|Produto - 0000578768|3531
586335|Produto - 0000586335|681
601155|Produto - 0000601155|2836
638649|Produto - 0000638649|3531
642109|Produto - 0000642109|641
651250|Produto - 0000651250|1582
652285|Produto - 0000652285|630
656679|Produto - 0000656679|1756
679929|Produto - 0000679929|1633
687926|Produto - 0000687926|145
689490|Produto - 0000689490|3129
707314|Produto - 0000707314|3531
708952|Produto - 0000708952|562
711039|Produto - 0000711039|1085
718121|Produto - 0000718121|2878
725651|Produto - 0000725651|1085
734637|Produto - 0000734637|1582
745630|Produto - 0000745630|1315
749636|Produto - 0000749636|1582
764779|Produto - 0000764779|1085
774700|Produto - 0000774700|3531
781556|Produto - 0000781556|1106
789657|Produto - 0000789657|1633
830299|Produto - 0000830299|1582
837087|Produto - 0000837087|1582
854178|Produto - 0000854178|1582
861947|Produto - 0000861947|3112
882976|Produto - 0000882976|1155
904620|Produto - 0000904620|641
915821|Produto - 0000915821|562
917928|Produto - 0000917928|1664
925846|Produto - 0000925846|1633
955985|Produto - 0000955985|2887
972469|Produto - 0000972469|1106
974256|Produto - 0000974256|1582
976716|Produto - 0000976716|1582
983468|Produto - 0000983468|1582
1015173|Produto - 0001015173|3223
1030538|Produto - 0001030538|1162
1033571|Produto - 0001033571|753
1038529|Produto - 0001038529|753
1075369|Produto - 0001075369|1582
1087874|Produto - 0001087874|3531
1100719|Produto - 0001100719|1319
1112430|Produto - 0001112430|3531
1145396|Produto - 0001145396|1162
1152049|Produto - 0001152049|1106
1160352|Produto - 0001160352|1106
1192725|Produto - 0001192725|1582
1212573|Produto - 0001212573|1155
1217743|Produto - 0001217743|1085
1223117|Produto - 0001223117|1085
1248427|Produto - 0001248427|1319
1270611|Produto - 0001270611|1315
1274458|Produto - 0001274458|3531
1275500|Produto - 0001275500|561
1283417|Produto - 0001283417|1664
1308899|Produto - 0001308899|333
1310945|Produto - 0001310945|3129
1315573|Produto - 0001315573|2973
1318270|Produto - 0001318270|945
1318798|Produto - 0001318798|3531
1325076|Produto - 0001325076|1162
1345821|Produto - 0001345821|1998
1348857|Produto - 0001348857|753
1349147|Produto - 0001349147|1162
1350758|Produto - 0001350758|1633
1358575|Produto - 0001358575|562
1359505|Produto - 0001359505|1582
1363073|Produto - 0001363073|753
1364454|Produto - 0001364454|327
1369494|Produto - 0001369494|505
1431574|Produto - 0001431574|1162
1440924|Produto - 0001440924|1582
1443608|Produto - 0001443608|1162
1448030|Produto - 0001448030|1315
1451008|Produto - 0001451008|1880
1451181|Produto - 0001451181|1582
1453629|Produto - 0001453629|1315
1459824|Produto - 0001459824|2200
1472597|Produto - 0001472597|1315
1472755|Produto - 0001472755|1582
1482177|Produto - 0001482177|753
1488495|Produto - 0001488495|1162
1489024|Produto - 0001489024|1582
1496787|Produto - 0001496787|2841
1506774|Produto - 0001506774|3531
1509711|Produto - 0001509711|880
1516876|Produto - 0001516876|1582
1532555|Produto - 0001532555|1106
1533110|Produto - 0001533110|1315
1533771|Produto - 0001533771|1106
1537626|Produto - 0001537626|681
1541681|Produto - 0001541681|3129
1557080|Produto - 0001557080|3472
1578829|Produto - 0001578829|3531
1631981|Produto - 0001631981|3214
1635106|Produto - 0001635106|681
1645310|Produto - 0001645310|3472
1653885|Produto - 0001653885|3531
1662856|Produto - 0001662856|1106
1675585|Produto - 0001675585|1582
1682640|Produto - 0001682640|2887
1688255|Produto - 0001688255|1085
1691022|Produto - 0001691022|1582
1717451|Produto - 0001717451|3531
1733833|Produto - 0001733833|1582
1734414|Produto - 0001734414|1315
1736730|Produto - 0001736730|3531
1738731|Produto - 0001738731|753
1740823|Produto - 0001740823|3129
1753468|Produto - 0001753468|3531
1753537|Produto - 0001753537|3129
1763575|Produto - 0001763575|1085
1768507|Produto - 0001768507|1049
1769948|Produto - 0001769948|1106
1774112|Produto - 0001774112|3383
1808409|Produto - 0001808409|1582
1810960|Produto - 0001810960|1106
1828673|Produto - 0001828673|2887
1838634|Produto - 0001838634|1106
1870554|Produto - 0001870554|1633
1875317|Produto - 0001875317|2315
1900947|Produto - 0001900947|3112
1928613|Produto - 0001928613|1162
1942826|Produto - 0001942826|1582
1946396|Produto - 0001946396|1582
1947443|Produto - 0001947443|1319
1947706|Produto - 0001947706|3129
1947967|Produto - 0001947967|753
1977752|Produto - 0001977752|1106
1996787|Produto - 0001996787|587
2026105|Produto - 0002026105|3172
2029627|Produto - 0002029627|1582
2037255|Produto - 0002037255|1106
2039040|Produto - 0002039040|1315
2041996|Produto - 0002041996|2892
2044811|Produto - 0002044811|1536
2053218|Produto - 0002053218|3129
2055510|Produto - 0002055510|1582
2067052|Produto - 0002067052|3206
2082091|Produto - 0002082091|3172
2093302|Produto - 0002093302|1582
2093772|Produto - 0002093772|1049
2096604|Produto - 0002096604|1582
2115119|Produto - 0002115119|1582
2130421|Produto - 0002130421|1582
2138574|Produto - 0002138574|3531
2166978|Produto - 0002166978|1162
2194663|Produto - 0002194663|1582
2196525|Produto - 0002196525|1299
2208016|Produto - 0002208016|1106
2209293|Produto - 0002209293|1319
2218217|Produto - 0002218217|1582
2256809|Produto - 0002256809|545
2257320|Produto - 0002257320|1289
2262914|Produto - 0002262914|3531
2263529|Produto - 0002263529|169
2271038|Produto - 0002271038|1162
2274899|Produto - 0002274899|1664
2285081|Produto - 0002285081|3517
2312220|Produto - 0002312220|3531
2327031|Produto - 0002327031|1106
2350834|Produto - 0002350834|1376
2354591|Produto - 0002354591|934
2370941|Produto - 0002370941|1157
2373578|Produto - 0002373578|2450
2388673|Produto - 0002388673|1212
2398541|Produto - 0002398541|3531
2415551|Produto - 0002415551|1582
2417110|Produto - 0002417110|505
2424891|Produto - 0002424891|1210
2426783|Produto - 0002426783|1210
2430560|Produto - 0002430560|1106
2434388|Produto - 0002434388|1106
2435602|Produto - 0002435602|1507
2439516|Produto - 0002439516|1582
2449677|Produto - 0002449677|1106
2450099|Produto - 0002450099|1162
2484089|Produto - 0002484089|1633
2495507|Produto - 0002495507|3531
2516003|Produto - 0002516003|3112
2540326|Produto - 0002540326|1315
2541083|Produto - 0002541083|505
2541329|Produto - 0002541329|3531
2546281|Produto - 0002546281|2892
2548932|Produto - 0002548932|1106
2548989|Produto - 0002548989|1315
2550018|Produto - 0002550018|1106
2554424|Produto - 0002554424|1315
2561489|Produto - 0002561489|1319
2567751|Produto - 0002567751|3531
2568170|Produto - 0002568170|1289
2575435|Produto - 0002575435|2887
2578910|Produto - 0002578910|1582
2584409|Produto - 0002584409|3245
2592086|Produto - 0002592086|1162
2594206|Produto - 0002594206|2748
2596764|Produto - 0002596764|1582
2598542|Produto - 0002598542|1860
2612324|Produto - 0002612324|1664
2632795|Produto - 0002632795|1582
2643620|Produto - 0002643620|2887
2647128|Produto - 0002647128|1289
2654297|Produto - 0002654297|3531
2678112|Produto - 0002678112|2887
2685140|Produto - 0002685140|1157
2693189|Produto - 0002693189|1333
2697663|Produto - 0002697663|2887
2698593|Produto - 0002698593|2436
2715554|Produto - 0002715554|3383
2747862|Produto - 0002747862|1162
2758544|Produto - 0002758544|3531
2763500|Produto - 0002763500|2892
2764515|Produto - 0002764515|2365
2787691|Produto - 0002787691|1657
2800468|Produto - 0002800468|3129
2801746|Produto - 0002801746|1106
2807374|Produto - 0002807374|1315
2827868|Produto - 0002827868|3129
2836792|Produto - 0002836792|3112
2844192|Produto - 0002844192|885
2865789|Produto - 0002865789|2887
2881671|Produto - 0002881671|1106
2889679|Produto - 0002889679|1582
2916283|Produto - 0002916283|1106
2919605|Produto - 0002919605|1049
2926602|Produto - 0002926602|1582
2939999|Produto - 0002939999|641
2948252|Produto - 0002948252|1210
2956962|Produto - 0002956962|1582
2960079|Produto - 0002960079|681
2960164|Produto - 0002960164|562
2960318|Produto - 0002960318|3129
2988243|Produto - 0002988243|3123
2989173|Produto - 0002989173|1657
2993879|Produto - 0002993879|298
3011758|Produto - 0003011758|1162
3014580|Produto - 0003014580|1162
3047904|Produto - 0003047904|1582
3055569|Produto - 0003055569|1756
3057251|Produto - 0003057251|3531
3078557|Produto - 0003078557|1106
3079483|Produto - 0003079483|1582
3081103|Produto - 0003081103|2184
3084130|Produto - 0003084130|1582
3115897|Produto - 0003115897|3531
3134180|Produto - 0003134180|1106
3138093|Produto - 0003138093|1315
3145258|Produto - 0003145258|1582
3145489|Produto - 0003145489|1048
3148749|Produto - 0003148749|2887
3152681|Produto - 0003152681|1106
3154324|Produto - 0003154324|1040
3169323|Produto - 0003169323|1048
3171608|Produto - 0003171608|2887
3182951|Produto - 0003182951|1582
3215963|Produto - 0003215963|1106
3216330|Produto - 0003216330|1106
3219551|Produto - 0003219551|1582
3220980|Produto - 0003220980|1657
3240608|Produto - 0003240608|2450
3241743|Produto - 0003241743|1315
3242079|Produto - 0003242079|1582
3260178|Produto - 0003260178|1162
3274396|Produto - 0003274396|1106
3274920|Produto - 0003274920|2887
3294483|Produto - 0003294483|753
3300876|Produto - 0003300876|1106
3306596|Produto - 0003306596|1289
3314341|Produto - 0003314341|1582
3321549|Produto - 0003321549|2973
3344903|Produto - 0003344903|333
3347985|Produto - 0003347985|1582
3355426|Produto - 0003355426|1582
3364687|Produto - 0003364687|1162
3381417|Produto - 0003381417|1361
3418623|Produto - 0003418623|1162
3454908|Produto - 0003454908|1582
3471486|Produto - 0003471486|1048
3487725|Produto - 0003487725|1182
3523820|Produto - 0003523820|3383
3524959|Produto - 0003524959|1162
3528458|Produto - 0003528458|2887
3538813|Produto - 0003538813|3531
3554165|Produto - 0003554165|2140
3574186|Produto - 0003574186|1473
3574888|Produto - 0003574888|880
3579356|Produto - 0003579356|145
3581669|Produto - 0003581669|2200
3591103|Produto - 0003591103|3152
3613550|Produto - 0003613550|1582
3616090|Produto - 0003616090|1162
3621690|Produto - 0003621690|1315
3622116|Produto - 0003622116|1106
3633581|Produto - 0003633581|3472
3660971|Produto - 0003660971|333
3661766|Produto - 0003661766|82
3682267|Produto - 0003682267|1162
3715757|Produto - 0003715757|1162
3727589|Produto - 0003727589|1657
3732207|Produto - 0003732207|1106
3763942|Produto - 0003763942|1106
3769497|Produto - 0003769497|694
3775787|Produto - 0003775787|1299
3802850|Produto - 0003802850|1633
3804523|Produto - 0003804523|562
3808074|Produto - 0003808074|1040
3810986|Produto - 0003810986|1085
3812695|Produto - 0003812695|1315
3814984|Produto - 0003814984|2889
3818333|Produto - 0003818333|3531
3818537|Produto - 0003818537|1582
3831350|Produto - 0003831350|452
3839031|Produto - 0003839031|1049
3841015|Produto - 0003841015|1210
3888150|Produto - 0003888150|681
3889660|Produto - 0003889660|1657
3890226|Produto - 0003890226|1162
3899379|Produto - 0003899379|1582
3907649|Produto - 0003907649|3206
3911747|Produto - 0003911747|3531
3942125|Produto - 0003942125|1582
3950099|Produto - 0003950099|1319
3958461|Produto - 0003958461|130
3962809|Produto - 0003962809|1049
3970728|Produto - 0003970728|3531
3971076|Produto - 0003971076|1582
3974130|Produto - 0003974130|561
3978888|Produto - 0003978888|1315
3982211|Produto - 0003982211|1315
3988892|Produto - 0003988892|1582
4011607|Produto - 0004011607|2200
4019635|Produto - 0004019635|681
