id_subcategoria|ds_subcategoria|id_categoria
3010|Sub-categoria - 03010|41
3012|Sub-categoria - 03012|41
3054|Sub-categoria - 03054|41
3055|Sub-categoria - 03055|41
3108|Sub-categoria - 03108|41
3139|Sub-categoria - 03139|41
3287|Sub-categoria - 03287|41
3289|Sub-categoria - 03289|41
3355|Sub-categoria - 03355|41
3389|Sub-categoria - 03389|41
3391|Sub-categoria - 03391|41
3415|Sub-categoria - 03415|41
3481|Sub-categoria - 03481|41
3484|Sub-categoria - 03484|41
3485|Sub-categoria - 03485|41
3486|Sub-categoria - 03486|41
3492|Sub-categoria - 03492|41
3497|Sub-categoria - 03497|41
3503|Sub-categoria - 03503|41
3529|Sub-categoria - 03529|41
3530|Sub-categoria - 03530|41
3543|Sub-categoria - 03543|41
100|Sub-categoria - 00100|42
307|Sub-categoria - 00307|42
342|Sub-categoria - 00342|42
859|Sub-categoria - 00859|42
1187|Sub-categoria - 01187|42
2481|Sub-categoria - 02481|42
3140|Sub-categoria - 03140|42
3150|Sub-categoria - 03150|42
3377|Sub-categoria - 03377|42
3536|Sub-categoria - 03536|42
3538|Sub-categoria - 03538|42
3540|Sub-categoria - 03540|42
13|Sub-categoria - 00013|43
19|Sub-categoria - 00019|43
21|Sub-categoria - 00021|43
30|Sub-categoria - 00030|43
32|Sub-categoria - 00032|43
53|Sub-categoria - 00053|43
72|Sub-categoria - 00072|43
87|Sub-categoria - 00087|43
89|Sub-categoria - 00089|43
101|Sub-categoria - 00101|43
113|Sub-categoria - 00113|43
146|Sub-categoria - 00146|43
152|Sub-categoria - 00152|43
189|Sub-categoria - 00189|43
276|Sub-categoria - 00276|43
312|Sub-categoria - 00312|43
316|Sub-categoria - 00316|43
372|Sub-categoria - 00372|43
375|Sub-categoria - 00375|43
383|Sub-categoria - 00383|43
416|Sub-categoria - 00416|43
456|Sub-categoria - 00456|43
476|Sub-categoria - 00476|43
477|Sub-categoria - 00477|43
483|Sub-categoria - 00483|43
486|Sub-categoria - 00486|43
491|Sub-categoria - 00491|43
501|Sub-categoria - 00501|43
511|Sub-categoria - 00511|43
517|Sub-categoria - 00517|43
556|Sub-categoria - 00556|43
565|Sub-categoria - 00565|43
654|Sub-categoria - 00654|43
675|Sub-categoria - 00675|43
690|Sub-categoria - 00690|43
693|Sub-categoria - 00693|43
755|Sub-categoria - 00755|43
756|Sub-categoria - 00756|43
774|Sub-categoria - 00774|43
788|Sub-categoria - 00788|43
900|Sub-categoria - 00900|43
917|Sub-categoria - 00917|43
921|Sub-categoria - 00921|43
937|Sub-categoria - 00937|43
943|Sub-categoria - 00943|43
953|Sub-categoria - 00953|43
962|Sub-categoria - 00962|43
975|Sub-categoria - 00975|43
976|Sub-categoria - 00976|43
988|Sub-categoria - 00988|43
1003|Sub-categoria - 01003|43
1009|Sub-categoria - 01009|43
1024|Sub-categoria - 01024|43
1041|Sub-categoria - 01041|43
1043|Sub-categoria - 01043|43
1142|Sub-categoria - 01142|43
1145|Sub-categoria - 01145|43
1156|Sub-categoria - 01156|43
1158|Sub-categoria - 01158|43
1170|Sub-categoria - 01170|43
1193|Sub-categoria - 01193|43
1198|Sub-categoria - 01198|43
1200|Sub-categoria - 01200|43
1215|Sub-categoria - 01215|43
1224|Sub-categoria - 01224|43
1232|Sub-categoria - 01232|43
1271|Sub-categoria - 01271|43
1292|Sub-categoria - 01292|43
1300|Sub-categoria - 01300|43
1303|Sub-categoria - 01303|43
1304|Sub-categoria - 01304|43
1324|Sub-categoria - 01324|43
1337|Sub-categoria - 01337|43
1351|Sub-categoria - 01351|43
1359|Sub-categoria - 01359|43
1382|Sub-categoria - 01382|43
1385|Sub-categoria - 01385|43
1390|Sub-categoria - 01390|43
1401|Sub-categoria - 01401|43
1407|Sub-categoria - 01407|43
1433|Sub-categoria - 01433|43
1441|Sub-categoria - 01441|43
1444|Sub-categoria - 01444|43
1463|Sub-categoria - 01463|43
1472|Sub-categoria - 01472|43
1491|Sub-categoria - 01491|43
1548|Sub-categoria - 01548|43
1551|Sub-categoria - 01551|43
1628|Sub-categoria - 01628|43
1656|Sub-categoria - 01656|43
1667|Sub-categoria - 01667|43
1668|Sub-categoria - 01668|43
1680|Sub-categoria - 01680|43
1742|Sub-categoria - 01742|43
1772|Sub-categoria - 01772|43
1816|Sub-categoria - 01816|43
1821|Sub-categoria - 01821|43
1924|Sub-categoria - 01924|43
1931|Sub-categoria - 01931|43
1938|Sub-categoria - 01938|43
1966|Sub-categoria - 01966|43
1968|Sub-categoria - 01968|43
1975|Sub-categoria - 01975|43
1979|Sub-categoria - 01979|43
1990|Sub-categoria - 01990|43
1992|Sub-categoria - 01992|43
2003|Sub-categoria - 02003|43
2004|Sub-categoria - 02004|43
2033|Sub-categoria - 02033|43
2034|Sub-categoria - 02034|43
2040|Sub-categoria - 02040|43
2042|Sub-categoria - 02042|43
2045|Sub-categoria - 02045|43
2046|Sub-categoria - 02046|43
2050|Sub-categoria - 02050|43
2052|Sub-categoria - 02052|43
2053|Sub-categoria - 02053|43
2056|Sub-categoria - 02056|43
2059|Sub-categoria - 02059|43
2063|Sub-categoria - 02063|43
2064|Sub-categoria - 02064|43
2066|Sub-categoria - 02066|43
2164|Sub-categoria - 02164|43
2203|Sub-categoria - 02203|43
2217|Sub-categoria - 02217|43
2224|Sub-categoria - 02224|43
2225|Sub-categoria - 02225|43
2233|Sub-categoria - 02233|43
2234|Sub-categoria - 02234|43
2266|Sub-categoria - 02266|43
2277|Sub-categoria - 02277|43
2307|Sub-categoria - 02307|43
2394|Sub-categoria - 02394|43
2417|Sub-categoria - 02417|43
2423|Sub-categoria - 02423|43
2438|Sub-categoria - 02438|43
2453|Sub-categoria - 02453|43
2470|Sub-categoria - 02470|43
2471|Sub-categoria - 02471|43
2472|Sub-categoria - 02472|43
2478|Sub-categoria - 02478|43
2479|Sub-categoria - 02479|43
2506|Sub-categoria - 02506|43
2685|Sub-categoria - 02685|43
2794|Sub-categoria - 02794|43
2847|Sub-categoria - 02847|43
2867|Sub-categoria - 02867|43
2879|Sub-categoria - 02879|43
2906|Sub-categoria - 02906|43
2922|Sub-categoria - 02922|43
2942|Sub-categoria - 02942|43
2972|Sub-categoria - 02972|43
3004|Sub-categoria - 03004|43
3087|Sub-categoria - 03087|43
3088|Sub-categoria - 03088|43
3090|Sub-categoria - 03090|43
3094|Sub-categoria - 03094|43
3095|Sub-categoria - 03095|43
3096|Sub-categoria - 03096|43
3104|Sub-categoria - 03104|43
3105|Sub-categoria - 03105|43
3107|Sub-categoria - 03107|43
3141|Sub-categoria - 03141|43
3144|Sub-categoria - 03144|43
3149|Sub-categoria - 03149|43
3164|Sub-categoria - 03164|43
3180|Sub-categoria - 03180|43
3199|Sub-categoria - 03199|43
3204|Sub-categoria - 03204|43
3208|Sub-categoria - 03208|43
3210|Sub-categoria - 03210|43
3219|Sub-categoria - 03219|43
3234|Sub-categoria - 03234|43
3244|Sub-categoria - 03244|43
3259|Sub-categoria - 03259|43
3265|Sub-categoria - 03265|43
3275|Sub-categoria - 03275|43
3277|Sub-categoria - 03277|43
3278|Sub-categoria - 03278|43
3279|Sub-categoria - 03279|43
3280|Sub-categoria - 03280|43
3282|Sub-categoria - 03282|43
3286|Sub-categoria - 03286|43
3294|Sub-categoria - 03294|43
3297|Sub-categoria - 03297|43
3300|Sub-categoria - 03300|43
3301|Sub-categoria - 03301|43
3302|Sub-categoria - 03302|43
3309|Sub-categoria - 03309|43
3316|Sub-categoria - 03316|43
3322|Sub-categoria - 03322|43
3325|Sub-categoria - 03325|43
3329|Sub-categoria - 03329|43
3341|Sub-categoria - 03341|43
3350|Sub-categoria - 03350|43
3365|Sub-categoria - 03365|43
3367|Sub-categoria - 03367|43
3374|Sub-categoria - 03374|43
3390|Sub-categoria - 03390|43
3395|Sub-categoria - 03395|43
3409|Sub-categoria - 03409|43
3417|Sub-categoria - 03417|43
3418|Sub-categoria - 03418|43
3442|Sub-categoria - 03442|43
3453|Sub-categoria - 03453|43
3478|Sub-categoria - 03478|43
3479|Sub-categoria - 03479|43
3487|Sub-categoria - 03487|43
3510|Sub-categoria - 03510|43
3520|Sub-categoria - 03520|43
3547|Sub-categoria - 03547|43
3558|Sub-categoria - 03558|43
3569|Sub-categoria - 03569|43
3570|Sub-categoria - 03570|43
3571|Sub-categoria - 03571|43
3572|Sub-categoria - 03572|43
3573|Sub-categoria - 03573|43
3574|Sub-categoria - 03574|43
3575|Sub-categoria - 03575|43
3576|Sub-categoria - 03576|43
3577|Sub-categoria - 03577|43
3578|Sub-categoria - 03578|43
3579|Sub-categoria - 03579|43
3580|Sub-categoria - 03580|43
3581|Sub-categoria - 03581|43
3582|Sub-categoria - 03582|43
3583|Sub-categoria - 03583|43
3584|Sub-categoria - 03584|43
3585|Sub-categoria - 03585|43
3586|Sub-categoria - 03586|43
3590|Sub-categoria - 03590|43
3591|Sub-categoria - 03591|43
